,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,VIP,CryoSleep,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S,Age,GroupSize,Transported
6603,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0.0,6,True
6604,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,4.0,6,True
6605,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,19.0,6,True
6606,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,17.0,6,True
6607,0.0,4173.0,0.0,33.0,420.0,0,0,1,0,0,0,0,28.0,6,True
6608,0.0,160.0,0.0,1538.0,1426.0,0,0,1,0,0,0,0,28.0,6,False
6609,0.0,0.0,0.0,43.0,667.0,0,0,0,0,0,1,0,21.0,1,False
6610,1.0,15.0,44.0,0.0,1541.0,0,0,0,0,1,0,1,45.0,1,False
6611,27.0,0.0,782.0,0.0,0.0,0,0,0,0,0,1,0,21.0,1,True
6612,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,20.0,2,True
6613,0.0,806.0,3.0,0.0,0.0,0,0,0,0,0,1,1,38.0,2,True
6614,0.0,893.0,0.0,4.0,8.0,0,0,0,0,0,0,0,24.0,1,True
6615,712.0,6.0,70.0,0.0,0.0,0,0,0,0,0,1,0,22.0,1,False
6616,3.0,0.0,33.0,769.0,0.0,0,0,0,0,0,1,1,44.0,1,True
6617,0.0,0.0,0.0,0.0,628.0,0,0,0,0,1,0,1,41.0,1,False
6618,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,21.0,1,True
6619,1967.0,0.0,116.0,0.0,0.0,0,0,0,1,0,1,0,26.0,3,False
6620,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,54.0,3,True
6621,1962.0,0.0,1.0,641.0,0.0,0,0,0,1,0,1,0,19.0,3,False
6622,0.0,243.0,0.0,0.0,776.0,0,0,0,0,0,1,1,32.0,1,False
6623,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0.0,1,True
6624,554.0,1307.0,32.0,93.0,1553.0,0,0,1,0,0,1,0,26.0,2,False
6625,0.0,4340.0,0.0,186.0,0.0,0,0,1,0,0,1,0,28.0,2,True
6626,1.0,22.0,0.0,649.0,2.0,0,0,0,0,1,0,1,21.0,1,False
6627,0.0,692.0,0.0,3587.0,0.0,0,0,1,0,0,0,0,38.0,2,False
6628,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,43.0,2,True
6629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,12.0,3,False
6630,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,25.0,3,False
6631,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,27.0,3,True
6632,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,22.0,2,True
6633,0.0,275.0,1690.0,580.0,5499.0,0,0,1,0,0,1,1,20.0,2,False
6634,0.0,58.0,618.0,0.0,41.0,0,0,0,0,0,0,1,24.0,1,False
6635,0.0,442.0,175.0,79.0,3.0,0,0,0,0,0,0,0,34.0,1,False
6636,1058.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,42.0,2,False
6637,2261.0,0.0,95.0,10.0,0.0,0,0,0,1,0,1,0,24.0,2,False
6638,0.0,0.0,285.0,136.0,337.0,0,0,0,0,0,1,0,28.0,1,False
6639,907.0,0.0,0.0,142.0,0.0,0,0,0,1,0,1,0,29.0,1,False
6640,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,31.0,1,True
6641,888.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,29.0,1,False
6642,0.0,1.0,400.0,297.0,0.0,0,0,0,0,0,0,1,14.0,1,False
6643,0.0,17.0,1211.0,0.0,25.0,0,0,0,0,0,0,1,16.0,1,True
6644,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,16.0,1,True
6645,0.0,2897.0,659.0,485.0,11.0,0,0,1,0,0,1,0,27.0,2,True
6646,0.0,996.0,0.0,726.0,813.0,0,0,1,0,0,1,0,0.0,2,False
6647,779.0,7.0,9.0,9.0,0.0,0,0,0,0,0,1,1,23.0,1,False
6648,418.0,195.0,100.0,88.0,90.0,0,0,0,0,0,1,1,16.0,2,False
6649,0.0,6.0,0.0,0.0,1435.0,0,0,0,0,0,1,1,30.0,2,True
6650,468.0,0.0,163.0,0.0,0.0,0,0,0,0,0,1,0,24.0,1,False
6651,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,36.0,1,True
6652,0.0,3512.0,20.0,24.0,1459.0,0,0,1,0,0,0,1,25.0,1,True
6653,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,29.0,1,True
6654,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,21.0,1,False
6655,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,26.0,1,True
6656,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,30.0,1,False
6657,0.0,0.0,717.0,0.0,0.0,0,0,0,0,0,1,0,31.0,2,False
6658,0.0,750.0,957.0,0.0,722.0,0,0,0,0,0,1,0,20.0,2,False
6659,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0.0,1,True
6660,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,33.0,1,True
6661,0.0,5552.0,6.0,8.0,226.0,0,0,1,0,0,1,1,35.0,2,True
6662,0.0,664.0,0.0,2.0,2177.0,0,0,1,0,0,1,1,46.0,2,False
6663,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,63.0,1,True
6664,0.0,1678.0,0.0,36.0,3128.0,0,0,1,0,0,0,1,37.0,1,False
6665,26.0,266.0,404.0,0.0,0.0,0,0,0,0,0,1,0,23.0,1,True
6666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,5.0,2,True
6667,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,16.0,2,True
6668,0.0,0.0,2330.0,120.0,0.0,0,0,0,0,0,1,0,20.0,2,True
6669,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,49.0,2,False
6670,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,3.0,1,True
6671,0.0,176.0,414.0,133.0,0.0,0,0,0,0,0,1,0,41.0,1,False
6672,1216.0,0.0,30.0,43.0,0.0,0,0,0,1,0,1,1,0.0,1,False
6673,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,14.0,1,True
6674,782.0,0.0,0.0,2503.0,1.0,0,0,0,1,0,1,1,26.0,1,False
6675,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,51.0,1,False
6676,56.0,0.0,81.0,0.0,468.0,0,0,0,0,1,0,0,36.0,1,False
6677,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,16.0,1,True
6678,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,18.0,1,True
6679,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,48.0,1,False
6680,235.0,0.0,1642.0,1042.0,229.0,0,0,0,1,0,1,0,24.0,1,False
6681,1043.0,0.0,138.0,0.0,0.0,0,0,0,1,0,0,0,19.0,1,False
6682,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,21.0,1,True
6683,332.0,9.0,356.0,0.0,0.0,0,0,0,0,0,1,0,24.0,1,False
6684,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,21.0,1,True
6685,0.0,999.0,0.0,0.0,4.0,0,0,0,0,0,1,1,13.0,1,True
6686,42.0,0.0,352.0,1.0,369.0,0,0,0,1,0,1,0,39.0,1,False
6687,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,27.0,1,True
6688,64.0,4.0,0.0,1125.0,0.0,0,1,0,0,1,0,0,23.0,1,False
6689,0.0,2093.0,0.0,3409.0,30.0,0,0,1,0,0,0,1,43.0,1,False
6690,3332.0,878.0,926.0,781.0,0.0,0,0,0,1,0,1,1,19.0,1,False
6691,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,30.0,1,True
6692,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,52.0,1,True
6693,2224.0,0.0,105.0,1.0,0.0,0,0,0,0,0,1,1,35.0,1,False
6694,4.0,1666.0,0.0,35.0,40.0,0,0,0,0,0,1,1,16.0,1,True
6695,0.0,13.0,0.0,720.0,170.0,0,0,0,0,0,1,0,21.0,1,False
6696,0.0,0.0,0.0,0.0,595.0,0,0,0,0,1,0,1,45.0,1,False
6697,0.0,125.0,0.0,663.0,0.0,0,0,0,0,0,1,1,22.0,3,False
6698,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,3,False
6699,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0.0,3,True
6700,526.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,1,63.0,1,False
6701,1.0,2.0,0.0,102.0,0.0,0,0,0,0,1,0,1,56.0,1,False
6702,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,40.0,1,True
6703,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,1.0,2,True
6704,0.0,0.0,3.0,797.0,5.0,0,0,0,0,0,1,1,24.0,2,False
6705,21.0,0.0,844.0,0.0,0.0,0,0,0,0,0,1,1,36.0,1,False
6706,244.0,0.0,100.0,423.0,14.0,0,0,0,0,0,1,1,13.0,1,False
6707,0.0,722.0,0.0,37.0,8.0,0,0,0,0,0,0,1,13.0,1,False
6708,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,37.0,1,True
6709,143.0,47.0,0.0,717.0,87.0,0,0,0,0,0,1,1,44.0,1,False
6710,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,32.0,2,True
6711,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,57.0,2,True
6712,0.0,158.0,0.0,0.0,912.0,0,0,0,0,0,0,1,26.0,1,False
6713,453.0,1.0,1911.0,0.0,0.0,0,0,0,1,0,1,0,62.0,3,False
6714,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,2.0,3,True
6715,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1.0,3,True
6716,590.0,0.0,1.0,168.0,16.0,0,0,0,0,0,1,0,24.0,1,False
6717,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1.0,1,True
6718,0.0,742.0,0.0,125.0,3.0,0,0,0,0,0,1,0,63.0,1,False
6719,1040.0,2487.0,0.0,174.0,182.0,0,0,1,0,0,1,1,20.0,1,True
6720,0.0,610.0,267.0,0.0,0.0,0,0,0,0,0,1,0,15.0,1,False
6721,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,32.0,1,True
6722,61.0,397.0,185.0,1.0,0.0,0,0,0,0,0,1,0,24.0,1,True
6723,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,32.0,1,False
6724,10.0,2478.0,2080.0,19.0,328.0,0,0,1,0,0,1,0,36.0,1,True
6725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,13.0,1,True
6726,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,29.0,3,True
6727,0.0,14.0,0.0,0.0,2325.0,0,0,1,0,0,1,1,27.0,3,False
6728,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,30.0,3,True
6729,0.0,44.0,4761.0,5.0,41.0,0,0,1,0,0,0,0,27.0,4,True
6730,0.0,3124.0,40.0,219.0,189.0,0,0,1,0,0,1,0,14.0,4,False
6731,527.0,1863.0,0.0,417.0,2905.0,1,0,1,0,0,1,0,32.0,4,False
6732,0.0,16.0,12.0,2349.0,12.0,1,0,1,0,0,0,0,33.0,4,False
6733,3.0,0.0,651.0,0.0,78.0,0,0,0,0,0,1,1,35.0,1,True
6734,301.0,0.0,19.0,0.0,0.0,0,0,0,0,0,0,0,21.0,1,False
6735,906.0,22.0,0.0,8293.0,391.0,0,0,1,0,0,1,0,57.0,2,False
6736,159.0,4387.0,2.0,3.0,485.0,0,0,1,0,0,1,0,42.0,2,True
6737,0.0,6.0,552.0,20.0,0.0,0,0,0,0,0,0,0,20.0,1,True
6738,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,18.0,1,True
6739,0.0,7683.0,0.0,13016.0,0.0,0,0,1,0,0,0,1,49.0,1,False
6740,0.0,3.0,0.0,0.0,546.0,0,0,0,0,1,0,1,23.0,1,False
6741,1058.0,0.0,0.0,280.0,0.0,0,0,0,1,0,1,1,24.0,1,False
6742,0.0,0.0,0.0,0.0,757.0,0,0,0,0,0,1,1,24.0,2,False
6743,9.0,1.0,0.0,492.0,109.0,0,0,0,0,0,0,1,23.0,2,True
6744,0.0,489.0,21.0,0.0,184.0,0,0,0,0,0,1,1,24.0,1,False
6745,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,26.0,1,False
6746,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,28.0,1,True
6747,0.0,1381.0,2.0,0.0,0.0,0,0,0,0,1,0,0,17.0,1,False
6748,415.0,479.0,0.0,1019.0,239.0,0,0,0,0,0,1,0,20.0,1,False
6749,0.0,0.0,0.0,0.0,1201.0,0,0,0,0,0,1,1,22.0,1,False
6750,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,23.0,2,True
6751,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,22.0,2,True
6752,3.0,0.0,664.0,683.0,34.0,0,0,0,0,0,1,1,29.0,1,False
6753,0.0,4155.0,0.0,1368.0,42.0,0,0,1,0,0,1,0,0.0,2,False
6754,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,31.0,2,True
6755,1.0,4462.0,1.0,9206.0,3.0,0,0,1,0,0,0,0,37.0,3,False
6756,0.0,4322.0,3.0,153.0,52.0,0,0,1,0,0,0,0,44.0,3,True
6757,0.0,2612.0,1.0,131.0,2714.0,0,0,1,0,0,0,0,34.0,3,False
6758,602.0,0.0,0.0,0.0,24.0,0,0,0,0,0,0,1,23.0,1,False
6759,457.0,0.0,11.0,335.0,0.0,0,0,0,0,0,1,1,18.0,1,False
6760,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,18.0,1,True
6761,0.0,134.0,482.0,0.0,27.0,0,0,0,0,0,1,0,23.0,1,False
6762,0.0,10.0,0.0,0.0,738.0,0,0,0,0,0,1,1,18.0,1,False
6763,0.0,0.0,1128.0,0.0,45.0,0,0,0,1,0,1,1,22.0,3,False
6764,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,10.0,3,True
6765,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,0.0,3,False
6766,907.0,0.0,437.0,2.0,0.0,0,0,0,1,0,1,1,31.0,1,False
6767,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,48.0,1,False
6768,0.0,287.0,0.0,1442.0,66.0,1,0,1,0,0,0,1,51.0,1,True
6769,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,25.0,1,True
6770,288.0,0.0,592.0,670.0,40.0,0,0,0,1,0,1,0,32.0,1,False
6771,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,8.0,2,True
6772,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,49.0,2,True
6773,0.0,0.0,0.0,669.0,16.0,0,0,0,0,1,0,1,28.0,1,False
6774,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,3.0,4,True
6775,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,4,True
6776,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,31.0,4,True
6777,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,11.0,4,True
6778,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,27.0,2,True
6779,1631.0,0.0,754.0,0.0,0.0,0,0,0,1,0,1,1,33.0,2,False
6780,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,1,32.0,1,True
6781,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,20.0,1,True
6782,0.0,3624.0,0.0,1537.0,498.0,0,0,1,0,0,1,1,33.0,1,False
6783,43.0,21.0,22.0,50.0,731.0,0,1,0,0,0,1,0,65.0,1,False
6784,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,18.0,1,True
6785,862.0,0.0,5.0,2032.0,0.0,0,0,0,1,0,1,1,19.0,1,False
6786,0.0,3676.0,0.0,1743.0,1.0,0,0,1,0,0,0,1,33.0,1,True
6787,0.0,11.0,793.0,0.0,84.0,0,0,0,0,0,1,1,0.0,1,True
6788,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,31.0,1,False
6789,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,37.0,1,True
6790,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,19.0,1,True
6791,0.0,0.0,773.0,0.0,4.0,0,0,0,0,0,1,0,18.0,1,False
6792,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,47.0,3,True
6793,0.0,6050.0,0.0,662.0,920.0,0,0,1,0,0,1,0,26.0,3,False
6794,0.0,3590.0,0.0,27.0,0.0,0,0,1,0,0,1,0,25.0,3,True
6795,102.0,12.0,14.0,669.0,0.0,0,0,0,0,0,1,1,38.0,1,False
6796,3.0,2251.0,0.0,95.0,12.0,0,0,0,0,0,1,0,53.0,1,True
6797,0.0,338.0,0.0,453.0,0.0,0,0,0,0,0,1,1,38.0,1,False
6798,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,28.0,1,True
6799,438.0,283.0,944.0,0.0,355.0,0,0,0,0,0,1,1,46.0,1,False
6800,3.0,688.0,0.0,0.0,23.0,0,0,0,0,0,1,1,18.0,1,True
6801,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,14.0,3,True
6802,0.0,1369.0,29.0,662.0,22.0,0,1,1,0,0,1,0,32.0,3,False
6803,0.0,0.0,16.0,72.0,4304.0,0,0,1,0,0,1,0,44.0,3,False
6804,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,28.0,1,True
6805,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,2.0,3,True
6806,0.0,2896.0,46.0,5248.0,8169.0,0,0,1,0,0,1,0,28.0,3,False
6807,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,27.0,3,True
6808,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,29.0,1,True
6809,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,14.0,1,True
6810,0.0,0.0,766.0,0.0,0.0,0,0,0,0,0,1,0,14.0,1,False
6811,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,17.0,1,True
6812,150.0,0.0,96.0,638.0,0.0,0,0,0,0,0,1,1,35.0,1,True
6813,0.0,129.0,0.0,177.0,444.0,0,0,0,0,0,1,1,36.0,1,False
6814,106.0,1942.0,115.0,0.0,0.0,0,0,0,1,0,1,1,51.0,1,False
6815,1.0,0.0,109.0,0.0,1.0,0,0,0,0,0,1,1,54.0,1,False
6816,300.0,3434.0,0.0,1.0,171.0,0,0,1,0,0,1,1,37.0,1,True
6817,541.0,38.0,713.0,316.0,0.0,0,0,0,0,0,1,0,37.0,1,False
6818,1.0,194.0,0.0,0.0,632.0,0,0,0,0,0,1,0,24.0,1,True
6819,1030.0,0.0,158.0,0.0,28.0,0,0,0,1,0,1,1,0.0,1,False
6820,622.0,1319.0,42.0,1.0,444.0,0,0,0,0,0,1,1,38.0,1,False
6821,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,28.0,1,True
6822,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,2,True
6823,23.0,479.0,0.0,0.0,373.0,0,0,0,0,0,1,0,16.0,2,False
6824,0.0,0.0,879.0,0.0,0.0,0,0,0,0,0,1,0,25.0,1,False
6825,30.0,0.0,690.0,41.0,0.0,0,1,0,0,0,0,1,22.0,1,True
6826,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,24.0,1,True
6827,501.0,0.0,179.0,1.0,0.0,0,0,0,0,1,0,0,37.0,1,True
6828,21.0,0.0,874.0,226.0,0.0,0,0,0,1,0,1,0,21.0,1,True
6829,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,53.0,1,True
6830,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0.0,6,True
6831,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,2.0,6,False
6832,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,64.0,6,True
6833,0.0,2921.0,5.0,795.0,3155.0,0,0,1,0,0,1,0,24.0,6,False
6834,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,40.0,6,True
6835,0.0,163.0,0.0,6953.0,50.0,0,0,1,0,0,1,0,32.0,6,False
6836,0.0,316.0,1.0,2038.0,388.0,1,0,1,0,0,0,0,54.0,1,False
6837,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,30.0,1,True
6838,0.0,1379.0,130.0,1488.0,75.0,0,0,1,0,0,0,0,37.0,1,False
6839,3191.0,0.0,211.0,21.0,117.0,0,0,0,1,0,1,1,20.0,1,False
6840,741.0,0.0,1028.0,0.0,0.0,0,0,0,1,0,1,0,22.0,1,False
6841,0.0,1.0,0.0,664.0,19.0,0,0,0,0,1,0,1,57.0,1,False
6842,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,34.0,1,True
6843,0.0,980.0,273.0,2775.0,419.0,0,0,1,0,0,1,0,51.0,1,False
6844,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,47.0,1,False
6845,593.0,34.0,0.0,0.0,0.0,0,0,0,0,0,1,0,22.0,1,False
6846,0.0,1606.0,511.0,89.0,2220.0,0,0,1,0,0,1,0,36.0,1,False
6847,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,16.0,1,True
6848,180.0,0.0,414.0,1181.0,0.0,0,0,0,1,0,1,0,60.0,1,False
6849,197.0,0.0,2401.0,0.0,0.0,0,0,0,1,0,1,1,39.0,2,True
6850,49.0,0.0,2885.0,1.0,0.0,0,0,0,1,0,1,1,18.0,2,True
6851,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,30.0,1,True
6852,1781.0,0.0,17.0,0.0,23.0,0,0,0,1,0,1,1,45.0,1,False
6853,0.0,0.0,0.0,0.0,1150.0,0,0,0,0,0,1,1,30.0,1,False
6854,1046.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1,1,21.0,2,False
6855,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,2,True
6856,40.0,716.0,1907.0,0.0,0.0,0,0,0,1,0,0,0,51.0,1,True
6857,100.0,0.0,1050.0,0.0,23.0,0,0,0,1,0,1,0,22.0,1,False
6858,0.0,896.0,0.0,690.0,1.0,0,0,1,0,0,1,0,26.0,1,True
6859,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,10.0,1,False
6860,42.0,606.0,1.0,38.0,100.0,0,0,0,0,0,1,1,21.0,1,False
6861,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,14.0,2,True
6862,0.0,1.0,12.0,0.0,779.0,0,0,0,0,0,1,0,0.0,2,False
6863,473.0,1390.0,0.0,0.0,0.0,0,0,0,0,0,1,0,43.0,1,True
6864,28.0,194.0,2.0,0.0,370.0,0,0,0,0,1,0,0,22.0,1,True
6865,401.0,0.0,196.0,0.0,126.0,0,0,0,0,0,1,1,22.0,1,False
6866,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,23.0,1,True
6867,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,25.0,2,True
6868,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,35.0,2,True
6869,0.0,0.0,0.0,27.0,764.0,0,0,0,0,0,1,0,30.0,1,False
6870,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,37.0,1,True
6871,61.0,201.0,222.0,161.0,60.0,0,0,0,0,0,0,0,21.0,1,False
6872,207.0,0.0,450.0,94.0,0.0,0,0,0,0,0,0,1,36.0,1,True
6873,305.0,582.0,12.0,19.0,0.0,0,0,0,0,0,1,0,13.0,1,False
6874,0.0,642.0,0.0,52.0,0.0,0,0,0,0,0,0,0,22.0,1,False
6875,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,36.0,1,True
6876,0.0,188.0,795.0,0.0,0.0,0,0,0,0,0,1,1,17.0,1,True
6877,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,38.0,1,True
6878,5959.0,0.0,3.0,0.0,0.0,0,0,0,1,0,1,0,34.0,1,False
6879,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,20.0,1,True
6880,0.0,647.0,49.0,74.0,0.0,0,0,0,0,0,1,0,17.0,1,False
6881,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,36.0,1,True
6882,360.0,1314.0,8.0,641.0,66.0,0,0,1,0,0,0,0,52.0,1,True
6883,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,32.0,5,True
6884,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,35.0,5,True
6885,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0.0,5,True
6886,83.0,1186.0,0.0,2160.0,736.0,0,0,1,0,0,1,0,36.0,5,False
6887,31.0,3585.0,31.0,1400.0,0.0,0,0,1,0,0,1,0,36.0,5,False
6888,0.0,0.0,0.0,1.0,378.0,0,0,0,1,0,0,1,21.0,1,False
6889,627.0,0.0,171.0,254.0,130.0,0,0,0,1,0,1,0,33.0,1,False
6890,678.0,0.0,229.0,0.0,0.0,0,0,0,0,0,1,1,40.0,1,False
6891,185.0,0.0,478.0,29.0,0.0,0,1,0,0,0,1,0,24.0,1,True
6892,0.0,0.0,885.0,0.0,0.0,0,0,0,0,0,1,1,35.0,1,True
6893,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,29.0,1,True
6894,728.0,0.0,285.0,0.0,0.0,0,0,0,1,0,1,1,33.0,1,False
6895,3.0,33.0,12.0,38.0,896.0,0,0,0,0,0,1,1,51.0,1,False
6896,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,10.0,1,True
6897,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,41.0,1,True
6898,1.0,0.0,0.0,0.0,718.0,0,0,0,0,0,0,0,26.0,1,True
6899,19.0,102.0,0.0,678.0,0.0,0,0,0,0,0,1,1,39.0,1,False
6900,738.0,5.0,297.0,0.0,0.0,0,0,0,1,0,1,0,14.0,1,False
6901,1059.0,0.0,6.0,117.0,0.0,0,1,0,1,0,1,0,28.0,1,False
6902,0.0,949.0,0.0,0.0,0.0,0,0,0,0,0,1,0,18.0,1,False
6903,2754.0,398.0,21.0,0.0,0.0,0,0,0,1,0,1,0,41.0,1,False
6904,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,33.0,1,True
6905,814.0,0.0,29.0,16.0,181.0,0,0,0,0,0,1,0,26.0,1,False
6906,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,31.0,1,True
6907,0.0,0.0,424.0,0.0,2027.0,0,0,0,0,0,1,1,63.0,1,False
6908,0.0,0.0,547.0,0.0,423.0,0,0,0,0,0,1,1,30.0,1,False
